g,t,var,multiplier
101_CT_1,48,DT_Obl,27.102052295644697
101_CT_1,48,PowerGenerated,35.0
101_CT_1,48,UT_Obl,40.0
101_CT_1,48,UnitOn,30.0
101_CT_2,48,DT_Obl,27.102052295644697
101_CT_2,48,PowerGenerated,35.0
101_CT_2,48,UT_Obl,40.0
101_CT_2,48,UnitOn,30.0
101_STEAM_3,48,DT_Obl,32.24431542892696
101_STEAM_3,48,PowerGenerated,8.199900655191295
101_STEAM_3,48,UT_Obl,0.9182645511121985
101_STEAM_3,48,UnitOn,29.918561523691015
101_STEAM_4,48,DT_Obl,32.94028726329544
101_STEAM_4,48,PowerGenerated,14.981717009195798
101_STEAM_4,48,UT_Obl,2.8784542938421374
101_STEAM_4,48,UnitOn,29.981147473475502
102_CT_1,48,DT_Obl,27.102052295644697
102_CT_1,48,PowerGenerated,35.0
102_CT_1,48,UT_Obl,40.0
102_CT_1,48,UnitOn,30.0
102_CT_2,48,DT_Obl,27.102052295644697
102_CT_2,48,PowerGenerated,35.0
102_CT_2,48,UT_Obl,40.0
102_CT_2,48,UnitOn,30.0
102_STEAM_3,48,DT_Obl,33.57722660359099
102_STEAM_3,48,PowerGenerated,5.222619836094471
102_STEAM_3,48,UT_Obl,9.80112209788247
102_STEAM_3,48,UnitOn,30.058080088570087
102_STEAM_4,48,DT_Obl,33.21508533488993
102_STEAM_4,48,PowerGenerated,6.860034431295834
102_STEAM_4,48,UT_Obl,6.545188211905551
102_STEAM_4,48,UnitOn,29.555408595875136
107_CC_1,48,DT_Obl,10.322346342056832
107_CC_1,48,PowerGenerated,6.354575747163061
107_CC_1,48,UT_Obl,39.91930866407652
107_CC_1,48,UnitOn,29.919308664076517
113_CT_1,48,DT_Obl,21.68282477622046
113_CT_1,48,PowerGenerated,13.994137567403381
113_CT_1,48,UT_Obl,40.0
113_CT_1,48,UnitOn,29.618075228498245
113_CT_2,48,DT_Obl,21.68282477622046
113_CT_2,48,PowerGenerated,13.994137567403381
113_CT_2,48,UT_Obl,40.0
113_CT_2,48,UnitOn,29.618075228498245
113_CT_3,48,DT_Obl,21.68282477622046
113_CT_3,48,PowerGenerated,13.994137567403381
113_CT_3,48,UT_Obl,40.0
113_CT_3,48,UnitOn,29.618075228498245
113_CT_4,48,DT_Obl,21.68282477622046
113_CT_4,48,PowerGenerated,13.994137567403381
113_CT_4,48,UT_Obl,40.0
113_CT_4,48,UnitOn,29.618075228498245
115_STEAM_1,48,DT_Obl,22.20410459128941
115_STEAM_1,48,PowerGenerated,35.0
115_STEAM_1,48,UT_Obl,40.0
115_STEAM_1,48,UnitOn,30.0
115_STEAM_2,48,DT_Obl,22.20410459128941
115_STEAM_2,48,PowerGenerated,35.0
115_STEAM_2,48,UT_Obl,40.0
115_STEAM_2,48,UnitOn,30.0
115_STEAM_3,48,DT_Obl,21.151323384951656
115_STEAM_3,48,PowerGenerated,3.7210768682017257
115_STEAM_3,48,UT_Obl,40.25290602157622
115_STEAM_3,48,UnitOn,30.850104130099005
116_STEAM_1,48,DT_Obl,36.976347406130074
116_STEAM_1,48,PowerGenerated,20.2727253168402
116_STEAM_1,48,UT_Obl,9.967645906247482
116_STEAM_1,48,UnitOn,29.318687239465557
118_CC_1,48,DT_Obl,10.24165500613335
118_CC_1,48,PowerGenerated,14.956272156606492
118_CC_1,48,UT_Obl,40.0
118_CC_1,48,UnitOn,29.919308664076517
121_NUCLEAR_1,48,DT_Obl,32.0
121_NUCLEAR_1,48,PowerGenerated,28.60315325872986
121_NUCLEAR_1,48,UT_Obl,-2.2401358332580408
