g,t,var,multiplier
101_CT_1,48,DT_Obl,29.715774886146335
101_CT_1,48,PowerGenerated,35.0
101_CT_1,48,UT_Obl,40.0
101_CT_1,48,UnitOn,30.0
101_CT_2,48,DT_Obl,29.715774886146335
101_CT_2,48,PowerGenerated,35.0
101_CT_2,48,UT_Obl,40.0
101_CT_2,48,UnitOn,30.0
101_STEAM_3,48,DT_Obl,32.07057146403625
101_STEAM_3,48,PowerGenerated,10.375262325320493
101_STEAM_3,48,UT_Obl,21.726199089170766
101_STEAM_3,48,UnitOn,29.976476178654583
101_STEAM_4,48,DT_Obl,32.07057146403625
101_STEAM_4,48,PowerGenerated,11.29625927315502
101_STEAM_4,48,UT_Obl,21.726199089170766
101_STEAM_4,48,UnitOn,29.976476178654583
102_CT_1,48,DT_Obl,29.715774886146335
102_CT_1,48,PowerGenerated,35.0
102_CT_1,48,UT_Obl,40.0
102_CT_1,48,UnitOn,30.0
102_CT_2,48,DT_Obl,29.715774886146335
102_CT_2,48,PowerGenerated,35.0
102_CT_2,48,UT_Obl,40.0
102_CT_2,48,UnitOn,30.0
102_STEAM_3,48,DT_Obl,32.07057146403625
102_STEAM_3,48,PowerGenerated,8.786786311244477
102_STEAM_3,48,UT_Obl,23.85776452348378
102_STEAM_3,48,UnitOn,29.976476178654583
102_STEAM_4,48,DT_Obl,32.07057146403625
102_STEAM_4,48,PowerGenerated,10.693944437986541
102_STEAM_4,48,UT_Obl,23.85776452348378
102_STEAM_4,48,UnitOn,29.976476178654583
107_CC_1,48,DT_Obl,22.089261363279753
107_CC_1,48,PowerGenerated,13.74805300290889
107_CC_1,48,UT_Obl,40.13776963744343
107_CC_1,48,UnitOn,29.925987460303503
113_CT_1,48,DT_Obl,27.61811528326873
113_CT_1,48,PowerGenerated,9.348361737018342
113_CT_1,48,UT_Obl,40.0
113_CT_1,48,UnitOn,29.46382455521102
113_CT_2,48,DT_Obl,27.61811528326873
113_CT_2,48,PowerGenerated,9.348361737018342
113_CT_2,48,UT_Obl,40.0
113_CT_2,48,UnitOn,29.46382455521102
113_CT_3,48,DT_Obl,27.61811528326873
113_CT_3,48,PowerGenerated,9.348361737018342
113_CT_3,48,UT_Obl,40.0
113_CT_3,48,UnitOn,29.46382455521102
113_CT_4,48,DT_Obl,27.61811528326873
113_CT_4,48,PowerGenerated,9.348361737018342
113_CT_4,48,UT_Obl,40.0
113_CT_4,48,UnitOn,29.46382455521102
115_STEAM_1,48,DT_Obl,27.431549772292687
115_STEAM_1,48,PowerGenerated,35.0
115_STEAM_1,48,UT_Obl,40.0
115_STEAM_1,48,UnitOn,30.0
115_STEAM_2,48,DT_Obl,27.431549772292687
115_STEAM_2,48,PowerGenerated,35.0
115_STEAM_2,48,UT_Obl,40.0
115_STEAM_2,48,UnitOn,30.0
115_STEAM_3,48,DT_Obl,22.670759449906463
115_STEAM_3,48,PowerGenerated,20.163332341183143
115_STEAM_3,48,UT_Obl,40.0
115_STEAM_3,48,UnitOn,31.006430776605704
116_STEAM_1,48,DT_Obl,30.679055274987142
116_STEAM_1,48,PowerGenerated,16.801872699541338
116_STEAM_1,48,UT_Obl,25.166250837410683
116_STEAM_1,48,UnitOn,30.16511809062661
118_CC_1,48,DT_Obl,22.062364251305258
118_CC_1,48,PowerGenerated,10.771967917188444
118_CC_1,48,UT_Obl,40.0
118_CC_1,48,UnitOn,29.902463638958086
121_NUCLEAR_1,48,DT_Obl,32.0
121_NUCLEAR_1,48,PowerGenerated,32.5145534592363
121_NUCLEAR_1,48,UT_Obl,-1.2602248858338323
121_NUCLEAR_1,48,UnitOn,30.0
123_CT_1,48,DT_Obl,27.61811528326873
123_CT_1,48,PowerGenerated,9.348361737018342
123_CT_1,48,UT_Obl,40.0
123_CT_1,48,UnitOn,29.46382455521102
123_CT_4,48,DT_Obl,27.61811528326873
123_CT_4,48,PowerGenerated,9.348361737018342
123_CT_4,48,UT_Obl,40.0
123_CT_4,48,UnitOn,29.46382455521102
123_CT_5,48,DT_Obl,27.61811528326873
123_CT_5,48,PowerGenerated,9.348361737018342
123_CT_5,48,UT_Obl,40.0
123_CT_5,48,UnitOn,29.46382455521102
123_STEAM_2,48,DT_Obl,15.355671050312175
123_STEAM_2,48,PowerGenerated,4.937490430040933
123_STEAM_2,48,UT_Obl,40.0
123_STEAM_2,48,UnitOn,29.767218291265515
123_STEAM_3,48,DT_Obl,25.648478447688333
123_STEAM_3,48,PowerGenerated,49.96421797341349
123_STEAM_3,48,UT_Obl,34.75233396662337
123_STEAM_3,48,UnitOn,31.19600468754225
201_CT_1,48,DT_Obl,29.715774886146335
201_CT_1,48,PowerGenerated,35.0
201_CT_1,48,UT_Obl,40.0
201_CT_1,48,UnitOn,30.0
201_CT_2,48,DT_Obl,29.715774886146335
201_CT_2,48,PowerGenerated,35.0
201_CT_2,48,UT_Obl,40.0
201_CT_2,48,UnitOn,30.0
201_STEAM_3,48,DT_Obl,28.29886515740109
201_STEAM_3,48,PowerGenerated,13.028010243920237
201_STEAM_3,48,UT_Obl,40.0
201_STEAM_3,48,UnitOn,29.71089487163053
202_CT_1,48,DT_Obl,29.715774886146335
202_CT_1,48,PowerGenerated,35.0
202_CT_1,48,UT_Obl,40.0
202_CT_1,48,UnitOn,30.0
202_CT_2,48,DT_Obl,29.715774886146335
202_CT_2,48,PowerGenerated,35.0
202_CT_2,48,UT_Obl,40.0
202_CT_2,48,UnitOn,30.0
202_STEAM_3,48,DT_Obl,28.438642464786604
202_STEAM_3,48,PowerGenerated,11.630237170065087
202_STEAM_3,48,UT_Obl,40.0
202_STEAM_3,48,UnitOn,29.664302435835356
202_STEAM_4,48,DT_Obl,28.438642464786604
202_STEAM_4,48,PowerGenerated,11.630237170065087
202_STEAM_4,48,UT_Obl,40.0
202_STEAM_4,48,UnitOn,29.664302435835356
207_CT_1,48,DT_Obl,27.32163090356532
207_CT_1,48,PowerGenerated,19.09921793967911
207_CT_1,48,UT_Obl,40.0
207_CT_1,48,UnitOn,29.71089487163053
207_CT_2,48,DT_Obl,27.32163090356532
207_CT_2,48,PowerGenerated,19.09921793967911
207_CT_2,48,UT_Obl,40.0
207_CT_2,48,UnitOn,29.71089487163053
213_CC_3,48,DT_Obl,22.062364251305258
213_CC_3,48,PowerGenerated,12.61623551066914
213_CC_3,48,UT_Obl,40.0
213_CC_3,48,UnitOn,29.902463638958086
213_CT_1,48,DT_Obl,27.61811528326873
213_CT_1,48,PowerGenerated,9.348361737018342
213_CT_1,48,UT_Obl,40.0
213_CT_1,48,UnitOn,29.46382455521102
213_CT_2,48,DT_Obl,27.61811528326873
213_CT_2,48,PowerGenerated,9.348361737018342
213_CT_2,48,UT_Obl,40.0
213_CT_2,48,UnitOn,29.46382455521102
215_CT_4,48,DT_Obl,27.478551239617378
215_CT_4,48,PowerGenerated,11.907035870626448
215_CT_4,48,UT_Obl,40.0
215_CT_4,48,UnitOn,29.58012792492048
215_CT_5,48,DT_Obl,27.61811528326873
215_CT_5,48,PowerGenerated,9.348361737018342
215_CT_5,48,UT_Obl,40.0
215_CT_5,48,UnitOn,29.46382455521102
216_STEAM_1,48,DT_Obl,30.53595637091015
216_STEAM_1,48,PowerGenerated,7.8006668321083215
216_STEAM_1,48,UT_Obl,29.942898035324593
216_STEAM_1,48,UnitOn,30.239211997211296
218_CC_1,48,DT_Obl,22.089261363279753
218_CC_1,48,PowerGenerated,15.08614417355981
218_CC_1,48,UT_Obl,40.13776963744343
218_CC_1,48,UnitOn,29.925987460303503
221_CC_1,48,DT_Obl,22.062364251305258
221_CC_1,48,PowerGenerated,12.61623551066914
221_CC_1,48,UT_Obl,40.0
221_CC_1,48,UnitOn,29.902463638958086
223_CT_4,48,DT_Obl,27.32163090356532
223_CT_4,48,PowerGenerated,19.09921793967911
223_CT_4,48,UT_Obl,40.0
223_CT_4,48,UnitOn,29.71089487163053
223_CT_5,48,DT_Obl,27.377541826519526
223_CT_5,48,PowerGenerated,18.074184352185334
223_CT_5,48,UT_Obl,40.0
223_CT_5,48,UnitOn,29.664302435835356
223_CT_6,48,DT_Obl,27.377541826519526
223_CT_6,48,PowerGenerated,18.074184352185334
223_CT_6,48,UT_Obl,40.0
223_CT_6,48,UnitOn,29.664302435835356
223_STEAM_1,48,DT_Obl,32.0
223_STEAM_1,48,PowerGenerated,17.23558566753991
223_STEAM_1,48,UT_Obl,22.080434095243515
223_STEAM_1,48,UnitOn,30.0
223_STEAM_2,48,DT_Obl,32.0
223_STEAM_2,48,PowerGenerated,11.069280841260275
223_STEAM_2,48,UT_Obl,21.891317179797372
223_STEAM_2,48,UnitOn,30.0
223_STEAM_3,48,DT_Obl,60.01664945926013
223_STEAM_3,48,PowerGenerated,36.204874442480374
223_STEAM_3,48,UT_Obl,39.83993027298474
223_STEAM_3,48,UnitOn,30.24871083654062
301_CT_1,48,DT_Obl,29.715774886146335
301_CT_1,48,PowerGenerated,35.0
301_CT_1,48,UT_Obl,40.0
301_CT_1,48,UnitOn,30.0
301_CT_2,48,DT_Obl,29.715774886146335
301_CT_2,48,PowerGenerated,35.0
301_CT_2,48,UT_Obl,40.0
301_CT_2,48,UnitOn,30.0
301_CT_3,48,DT_Obl,27.32163090356532
301_CT_3,48,PowerGenerated,19.09921793967911
301_CT_3,48,UT_Obl,40.0
301_CT_3,48,UnitOn,29.71089487163053
301_CT_4,48,DT_Obl,27.32163090356532
301_CT_4,48,PowerGenerated,19.09921793967911
301_CT_4,48,UT_Obl,40.0
301_CT_4,48,UnitOn,29.71089487163053
302_CT_1,48,DT_Obl,29.715774886146335
302_CT_1,48,PowerGenerated,35.0
302_CT_1,48,UT_Obl,40.0
302_CT_1,48,UnitOn,30.0
302_CT_2,48,DT_Obl,29.715774886146335
302_CT_2,48,PowerGenerated,35.0
302_CT_2,48,UT_Obl,40.0
302_CT_2,48,UnitOn,30.0
302_CT_3,48,DT_Obl,27.32163090356532
302_CT_3,48,PowerGenerated,19.09921793967911
302_CT_3,48,UT_Obl,40.0
302_CT_3,48,UnitOn,29.71089487163053
302_CT_4,48,DT_Obl,27.377541826519526
