g,t,var,multiplier
101_CT_1,48,DT_Obl,30.797229379394263
101_CT_1,48,PowerGenerated,35.0
101_CT_1,48,UT_Obl,40.0
101_CT_1,48,UnitOn,30.0
101_CT_1,96,DT_Obl,30.797229379394263
101_CT_1,96,PowerGenerated,35.0
101_CT_1,96,UT_Obl,40.0
101_CT_1,96,UnitOn,30.0
101_CT_1,144,DT_Obl,30.797229379394263
101_CT_1,144,PowerGenerated,35.0
101_CT_1,144,UT_Obl,40.0
101_CT_1,144,UnitOn,30.0
101_CT_1,192,DT_Obl,30.797229379394263
101_CT_1,192,PowerGenerated,35.0
101_CT_1,192,UT_Obl,40.0
101_CT_1,192,UnitOn,30.0
101_CT_1,240,DT_Obl,30.797229379394263
101_CT_1,240,PowerGenerated,35.0
101_CT_1,240,UT_Obl,40.0
101_CT_1,240,UnitOn,30.0
101_CT_1,288,DT_Obl,30.797229379394263
101_CT_1,288,PowerGenerated,35.0
101_CT_1,288,UT_Obl,40.0
101_CT_1,288,UnitOn,30.0
101_CT_2,48,DT_Obl,30.797229379394263
101_CT_2,48,PowerGenerated,35.0
101_CT_2,48,UT_Obl,40.0
101_CT_2,48,UnitOn,30.0
101_CT_2,96,DT_Obl,30.797229379394263
101_CT_2,96,PowerGenerated,35.0
101_CT_2,96,UT_Obl,40.0
101_CT_2,96,UnitOn,30.0
101_CT_2,144,DT_Obl,30.797229379394263
101_CT_2,144,PowerGenerated,35.0
101_CT_2,144,UT_Obl,40.0
101_CT_2,144,UnitOn,30.0
101_CT_2,192,DT_Obl,30.797229379394263
101_CT_2,192,PowerGenerated,35.0
101_CT_2,192,UT_Obl,40.0
101_CT_2,192,UnitOn,30.0
101_CT_2,240,DT_Obl,30.797229379394263
101_CT_2,240,PowerGenerated,35.0
101_CT_2,240,UT_Obl,40.0
101_CT_2,240,UnitOn,30.0
101_CT_2,288,DT_Obl,30.797229379394263
101_CT_2,288,PowerGenerated,35.0
101_CT_2,288,UT_Obl,40.0
101_CT_2,288,UnitOn,30.0
101_STEAM_3,48,DT_Obl,32.632925579105816
101_STEAM_3,48,PowerGenerated,12.463031470963362
101_STEAM_3,48,UT_Obl,30.3778350351542
101_STEAM_3,48,UnitOn,29.78902480696473
101_STEAM_3,96,DT_Obl,33.704358665224646
101_STEAM_3,96,PowerGenerated,6.340480407606275
101_STEAM_3,96,UT_Obl,30.724423366325958
101_STEAM_3,96,UnitOn,29.431880444925117
101_STEAM_3,144,DT_Obl,33.18488236662034
101_STEAM_3,144,PowerGenerated,7.103453364588749
101_STEAM_3,144,UT_Obl,30.3778350351542
101_STEAM_3,144,UnitOn,29.60503921112655
101_STEAM_3,192,DT_Obl,32.85622536392948
101_STEAM_3,192,PowerGenerated,7.161522200637189
101_STEAM_3,192,UT_Obl,30.3778350351542
101_STEAM_3,192,UnitOn,29.714591545356843
101_STEAM_3,240,DT_Obl,32.930932838526836
101_STEAM_3,240,PowerGenerated,10.528921797616258
101_STEAM_3,240,UT_Obl,30.3778350351542
101_STEAM_3,240,UnitOn,29.68968905382439
101_STEAM_3,288,DT_Obl,32.983064575603294
101_STEAM_3,288,PowerGenerated,10.799732487260705
101_STEAM_3,288,UT_Obl,30.3778350351542
101_STEAM_3,288,UnitOn,29.672311808132235
101_STEAM_4,48,DT_Obl,32.70931804197873
101_STEAM_4,48,PowerGenerated,12.183526763290097
101_STEAM_4,48,UT_Obl,30.3778350351542
101_STEAM_4,48,UnitOn,29.763560652673757
101_STEAM_4,96,DT_Obl,33.704358665224646
101_STEAM_4,96,PowerGenerated,7.138988574266936
101_STEAM_4,96,UT_Obl,30.560592911075755
101_STEAM_4,96,UnitOn,29.431880444925117
101_STEAM_4,144,DT_Obl,34.163948361524916
101_STEAM_4,144,PowerGenerated,8.181592796710532
101_STEAM_4,144,UT_Obl,30.3778350351542
101_STEAM_4,144,UnitOn,29.27868387949169
101_STEAM_4,192,DT_Obl,32.758033910353575
101_STEAM_4,192,PowerGenerated,6.886574525070668
101_STEAM_4,192,UT_Obl,30.3778350351542
101_STEAM_4,192,UnitOn,29.747322029882145
101_STEAM_4,240,DT_Obl,33.3407645127242
101_STEAM_4,240,PowerGenerated,10.020017568673843
101_STEAM_4,240,UT_Obl,30.3778350351542
101_STEAM_4,240,UnitOn,29.5530784957586
101_STEAM_4,288,DT_Obl,32.626766045093476
101_STEAM_4,288,PowerGenerated,11.564544264786603
101_STEAM_4,288,UT_Obl,30.3778350351542
101_STEAM_4,288,UnitOn,29.79107798496884
102_CT_1,48,DT_Obl,30.797229379394263
102_CT_1,48,PowerGenerated,35.0
102_CT_1,48,UT_Obl,40.0
102_CT_1,48,UnitOn,30.0
102_CT_1,96,DT_Obl,30.797229379394263
102_CT_1,96,PowerGenerated,35.0
102_CT_1,96,UT_Obl,40.0
102_CT_1,96,UnitOn,30.0
102_CT_1,144,DT_Obl,30.797229379394263
102_CT_1,144,PowerGenerated,35.0
102_CT_1,144,UT_Obl,40.0
102_CT_1,144,UnitOn,30.0
102_CT_1,192,DT_Obl,30.797229379394263
102_CT_1,192,PowerGenerated,35.0
102_CT_1,192,UT_Obl,40.0
102_CT_1,192,UnitOn,30.0
102_CT_1,240,DT_Obl,30.797229379394263
102_CT_1,240,PowerGenerated,35.0
102_CT_1,240,UT_Obl,40.0
102_CT_1,240,UnitOn,30.0
