g,t,var,multiplier
101_CT_1,48,DT_Obl,27.92600203893246
101_CT_1,48,PowerGenerated,35.0
101_CT_1,48,UT_Obl,40.0
101_CT_1,48,UnitOn,30.0
101_CT_2,48,DT_Obl,27.92600203893246
101_CT_2,48,PowerGenerated,35.0
101_CT_2,48,UT_Obl,40.0
101_CT_2,48,UnitOn,30.0
101_STEAM_3,48,DT_Obl,32.0
101_STEAM_3,48,PowerGenerated,14.208609228011547
101_STEAM_3,48,UT_Obl,8.667135908717627
101_STEAM_3,48,UnitOn,30.179874228179706
101_STEAM_4,48,DT_Obl,32.0
101_STEAM_4,48,PowerGenerated,13.744184489549
101_STEAM_4,48,UT_Obl,8.667135908717627
101_STEAM_4,48,UnitOn,30.179874228179706
102_CT_1,48,DT_Obl,27.92600203893246
102_CT_1,48,PowerGenerated,35.0
102_CT_1,48,UT_Obl,40.0
102_CT_1,48,UnitOn,30.0
102_CT_2,48,DT_Obl,27.92600203893246
102_CT_2,48,PowerGenerated,35.0
102_CT_2,48,UT_Obl,40.0
102_CT_2,48,UnitOn,30.0
102_STEAM_3,48,DT_Obl,32.0
102_STEAM_3,48,PowerGenerated,20.998352832676105
102_STEAM_3,48,UT_Obl,12.160425489538635
102_STEAM_3,48,UnitOn,30.11983371930802
102_STEAM_4,48,DT_Obl,32.11630879497456
102_STEAM_4,48,PowerGenerated,20.659500960462932
102_STEAM_4,48,UT_Obl,11.119244911071135
102_STEAM_4,48,UnitOn,29.96123040167515
107_CC_1,48,DT_Obl,14.681995869669603
107_CC_1,48,PowerGenerated,2.533302741653557
107_CC_1,48,UT_Obl,41.284917158900335
107_CC_1,48,UnitOn,29.951979844830046
113_CT_1,48,DT_Obl,23.63992013337583
113_CT_1,48,PowerGenerated,7.3755328126311905
113_CT_1,48,UT_Obl,40.0
113_CT_1,48,UnitOn,29.497736960229656
113_CT_2,48,DT_Obl,23.63992013337583
113_CT_2,48,PowerGenerated,7.3755328126311905
113_CT_2,48,UT_Obl,40.0
113_CT_2,48,UnitOn,29.497736960229656
113_CT_3,48,DT_Obl,23.63992013337583
113_CT_3,48,PowerGenerated,7.3755328126311905
113_CT_3,48,UT_Obl,40.0
113_CT_3,48,UnitOn,29.497736960229656
113_CT_4,48,DT_Obl,23.63992013337583
113_CT_4,48,PowerGenerated,7.3755328126311905
113_CT_4,48,UT_Obl,40.0
