g,t,var,multiplier
101_CT_1,48,DT_Obl,28.06805318295535
101_CT_1,48,PowerGenerated,35.0
101_CT_1,48,UT_Obl,40.0
101_CT_1,48,UnitOn,30.0
101_CT_1,96,DT_Obl,28.06805318295535
101_CT_1,96,PowerGenerated,35.0
101_CT_1,96,UT_Obl,40.0
101_CT_1,96,UnitOn,30.0
101_CT_1,144,DT_Obl,28.06805318295535
101_CT_1,144,PowerGenerated,35.0
101_CT_1,144,UT_Obl,40.0
101_CT_1,144,UnitOn,30.0
101_CT_2,48,DT_Obl,28.06805318295535
101_CT_2,48,PowerGenerated,35.0
101_CT_2,48,UT_Obl,40.0
101_CT_2,48,UnitOn,30.0
101_CT_2,96,DT_Obl,28.06805318295535
101_CT_2,96,PowerGenerated,35.0
101_CT_2,96,UT_Obl,40.0
101_CT_2,96,UnitOn,30.0
101_CT_2,144,DT_Obl,28.06805318295535
101_CT_2,144,PowerGenerated,35.0
101_CT_2,144,UT_Obl,40.0
101_CT_2,144,UnitOn,30.0
101_STEAM_3,48,DT_Obl,33.334056638461455
101_STEAM_3,48,PowerGenerated,12.32380779356669
101_STEAM_3,48,UT_Obl,8.544425463642856
101_STEAM_3,48,UnitOn,29.55531445384618
101_STEAM_3,96,DT_Obl,34.27460633149674
101_STEAM_3,96,PowerGenerated,7.290838583416356
101_STEAM_3,96,UT_Obl,9.25046470479209
101_STEAM_3,96,UnitOn,29.241797889501083
101_STEAM_3,144,DT_Obl,37.2055294939687
101_STEAM_3,144,PowerGenerated,-5.886152856432092
101_STEAM_3,144,UT_Obl,9.819133798404945
101_STEAM_3,144,UnitOn,28.44692469269073
101_STEAM_4,48,DT_Obl,32.68924750644513
101_STEAM_4,48,PowerGenerated,11.288879920548169
101_STEAM_4,48,UT_Obl,8.544425463642856
101_STEAM_4,48,UnitOn,29.770250831184956
101_STEAM_4,96,DT_Obl,35.12289572932019
101_STEAM_4,96,PowerGenerated,9.464528919224875
101_STEAM_4,96,UT_Obl,9.81216952736629
101_STEAM_4,96,UnitOn,29.08890909196676
101_STEAM_4,144,DT_Obl,38.57000391107614
101_STEAM_4,144,PowerGenerated,3.881547712925398
101_STEAM_4,144,UT_Obl,18.257952528487465
101_STEAM_4,144,UnitOn,29.182729162586156
102_CT_1,48,DT_Obl,28.06805318295535
102_CT_1,48,PowerGenerated,35.0
102_CT_1,48,UT_Obl,40.0
102_CT_1,48,UnitOn,30.0
102_CT_1,96,DT_Obl,28.06805318295535
102_CT_1,96,PowerGenerated,35.0
102_CT_1,96,UT_Obl,40.0
102_CT_1,96,UnitOn,30.0
102_CT_1,144,DT_Obl,28.06805318295535
102_CT_1,144,PowerGenerated,35.0
102_CT_1,144,UT_Obl,40.0
102_CT_1,144,UnitOn,30.0
102_CT_2,48,DT_Obl,28.06805318295535
102_CT_2,48,PowerGenerated,35.0
102_CT_2,48,UT_Obl,40.0
102_CT_2,48,UnitOn,30.0
102_CT_2,96,DT_Obl,28.06805318295535
102_CT_2,96,PowerGenerated,35.0
102_CT_2,96,UT_Obl,40.0
102_CT_2,96,UnitOn,30.0
102_CT_2,144,DT_Obl,28.06805318295535
102_CT_2,144,PowerGenerated,35.0
102_CT_2,144,UT_Obl,40.0
102_CT_2,144,UnitOn,30.0
102_STEAM_3,48,DT_Obl,34.415870419440196
102_STEAM_3,48,PowerGenerated,13.438373104781117
102_STEAM_3,48,UT_Obl,11.732358229088979
102_STEAM_3,48,UnitOn,29.16881406359222
102_STEAM_3,96,DT_Obl,36.46444289332992
102_STEAM_3,96,PowerGenerated,12.03155783718481
102_STEAM_3,96,UT_Obl,12.476372280687496
102_STEAM_3,96,UnitOn,28.511852368890025
102_STEAM_3,144,DT_Obl,34.63862384364849
102_STEAM_3,144,PowerGenerated,3.728100982783591
102_STEAM_3,144,UT_Obl,13.207268886967677
102_STEAM_3,144,UnitOn,29.19006791938195
102_STEAM_4,48,DT_Obl,33.223534062019844
102_STEAM_4,48,PowerGenerated,8.442477178944415
102_STEAM_4,48,UT_Obl,12.476372280687496
102_STEAM_4,48,UnitOn,29.55531445384618
102_STEAM_4,96,DT_Obl,37.2477117993919
102_STEAM_4,96,PowerGenerated,13.690746349738948
102_STEAM_4,96,UT_Obl,12.476372280687496
102_STEAM_4,96,UnitOn,28.250762733536032
102_STEAM_4,144,DT_Obl,33.74894907330857
102_STEAM_4,144,PowerGenerated,9.354846427574714
102_STEAM_4,144,UT_Obl,13.711430417752494
102_STEAM_4,144,UnitOn,29.462618484219785
107_CC_1,48,DT_Obl,15.116474624923244
107_CC_1,48,PowerGenerated,11.359769476373476
107_CC_1,48,UT_Obl,41.19878064835009
107_CC_1,48,UnitOn,29.973632399668535
107_CC_1,96,DT_Obl,15.012815881939106
107_CC_1,96,PowerGenerated,-15.146747761764303
107_CC_1,96,UT_Obl,40.0
107_CC_1,96,UnitOn,29.798120983245713
107_CC_1,144,DT_Obl,14.991858608753008
107_CC_1,144,PowerGenerated,5.9012931145690395
107_CC_1,144,UT_Obl,40.551226702155724
107_CC_1,144,UnitOn,29.88285544732113
113_CT_1,48,DT_Obl,24.836596599565215
113_CT_1,48,PowerGenerated,-0.49222000310470637
113_CT_1,48,UT_Obl,40.09322486773976
113_CT_1,48,UnitOn,28.83862105889694
113_CT_1,96,DT_Obl,23.804464899290174
113_CT_1,96,PowerGenerated,14.157388063865607
113_CT_1,96,UT_Obl,40.0
113_CT_1,96,UnitOn,29.62104341934301
113_CT_1,144,DT_Obl,23.804464899290174
113_CT_1,144,PowerGenerated,14.157388063865607
113_CT_1,144,UT_Obl,40.0
113_CT_1,144,UnitOn,29.62104341934301
113_CT_2,48,DT_Obl,24.21936826900092
113_CT_2,48,PowerGenerated,6.550826285835306
113_CT_2,48,UT_Obl,40.0
113_CT_2,48,UnitOn,29.275290611250725
113_CT_2,96,DT_Obl,23.804464899290174
113_CT_2,96,PowerGenerated,14.157388063865607
113_CT_2,96,UT_Obl,40.0
113_CT_2,96,UnitOn,29.62104341934301
113_CT_2,144,DT_Obl,23.804464899290174
113_CT_2,144,PowerGenerated,14.157388063865607
113_CT_2,144,UT_Obl,40.0
113_CT_2,144,UnitOn,29.62104341934301
113_CT_3,48,DT_Obl,24.21936826900092
113_CT_3,48,PowerGenerated,6.550826285835306
113_CT_3,48,UT_Obl,40.0
113_CT_3,48,UnitOn,29.275290611250725
113_CT_3,96,DT_Obl,23.804464899290174
113_CT_3,96,PowerGenerated,14.157388063865607
113_CT_3,96,UT_Obl,40.0
113_CT_3,96,UnitOn,29.62104341934301
113_CT_3,144,DT_Obl,23.804464899290174
113_CT_3,144,PowerGenerated,14.157388063865607
113_CT_3,144,UT_Obl,40.0
113_CT_3,144,UnitOn,29.62104341934301
113_CT_4,48,DT_Obl,24.21936826900092
113_CT_4,48,PowerGenerated,8.982322967550674
113_CT_4,48,UT_Obl,40.13262709172993
113_CT_4,48,UnitOn,29.38581318769233
113_CT_4,96,DT_Obl,23.804464899290174
113_CT_4,96,PowerGenerated,14.157388063865607
113_CT_4,96,UT_Obl,40.0
113_CT_4,96,UnitOn,29.62104341934301
113_CT_4,144,DT_Obl,23.804464899290174
113_CT_4,144,PowerGenerated,14.157388063865607
113_CT_4,144,UT_Obl,40.0
113_CT_4,144,UnitOn,29.62104341934301
115_STEAM_1,48,DT_Obl,24.136106365910713
115_STEAM_1,48,PowerGenerated,35.0
115_STEAM_1,48,UT_Obl,40.0
115_STEAM_1,48,UnitOn,30.0
115_STEAM_1,96,DT_Obl,24.136106365910713
115_STEAM_1,96,PowerGenerated,35.0
115_STEAM_1,96,UT_Obl,40.0
115_STEAM_1,96,UnitOn,30.0
115_STEAM_1,144,DT_Obl,24.136106365910713
115_STEAM_1,144,PowerGenerated,35.0
115_STEAM_1,144,UT_Obl,40.0
115_STEAM_1,144,UnitOn,30.0
115_STEAM_2,48,DT_Obl,24.136106365910713
115_STEAM_2,48,PowerGenerated,35.0
115_STEAM_2,48,UT_Obl,40.0
115_STEAM_2,48,UnitOn,30.0
115_STEAM_2,96,DT_Obl,24.136106365910713
115_STEAM_2,96,PowerGenerated,35.0
115_STEAM_2,96,UT_Obl,40.0
115_STEAM_2,96,UnitOn,30.0
115_STEAM_2,144,DT_Obl,24.136106365910713
115_STEAM_2,144,PowerGenerated,35.0
115_STEAM_2,144,UT_Obl,40.0
115_STEAM_2,144,UnitOn,30.0
115_STEAM_3,48,DT_Obl,27.751553418331902
115_STEAM_3,48,PowerGenerated,-0.34996770922383114
115_STEAM_3,48,UT_Obl,40.0
115_STEAM_3,48,UnitOn,30.045214252089075
115_STEAM_3,96,DT_Obl,26.010375348599514
115_STEAM_3,96,PowerGenerated,23.646703306838845
115_STEAM_3,96,UT_Obl,40.0
115_STEAM_3,96,UnitOn,30.19763898994077
115_STEAM_3,144,DT_Obl,12.051966475626358
115_STEAM_3,144,PowerGenerated,5.14325884351761
115_STEAM_3,144,UT_Obl,40.57171442284924
115_STEAM_3,144,UnitOn,30.778360160331047
116_STEAM_1,48,DT_Obl,33.216591370049606
116_STEAM_1,48,PowerGenerated,14.803395880378343
116_STEAM_1,48,UT_Obl,15.439964182634377
116_STEAM_1,48,UnitOn,30.16078591623318
116_STEAM_1,96,DT_Obl,32.09160379595564
116_STEAM_1,96,PowerGenerated,8.270015409248732
116_STEAM_1,96,UT_Obl,16.7202983268696
116_STEAM_1,96,UnitOn,29.900303007798534
116_STEAM_1,144,DT_Obl,27.81935446842787
116_STEAM_1,144,PowerGenerated,11.013169067045895
116_STEAM_1,144,UT_Obl,24.59599926832868
116_STEAM_1,144,UnitOn,30.657987112403486
118_CC_1,48,DT_Obl,14.58287553464004
118_CC_1,48,PowerGenerated,15.366732886546515
118_CC_1,48,UT_Obl,40.0
118_CC_1,48,UnitOn,29.92096108247402
118_CC_1,96,DT_Obl,14.58287553464004
118_CC_1,96,PowerGenerated,15.366732886546515
118_CC_1,96,UT_Obl,40.0
118_CC_1,96,UnitOn,29.92096108247402
118_CC_1,144,DT_Obl,14.58287553464004
118_CC_1,144,PowerGenerated,15.366732886546515
118_CC_1,144,UT_Obl,40.0
118_CC_1,144,UnitOn,29.92096108247402
121_NUCLEAR_1,48,DT_Obl,32.0
121_NUCLEAR_1,48,PowerGenerated,31.832445936112602
121_NUCLEAR_1,48,UT_Obl,-2.677494205401741
121_NUCLEAR_1,48,UnitOn,30.0
121_NUCLEAR_1,96,DT_Obl,35.70109357161698
121_NUCLEAR_1,96,PowerGenerated,3.501331305387338
121_NUCLEAR_1,96,UT_Obl,-2.677494205401741
121_NUCLEAR_1,96,UnitOn,29.921253328263468
121_NUCLEAR_1,144,DT_Obl,35.70109357161698
