g,t,var,multiplier
101_CT_1,48,DT_Obl,28.943429589130265
101_CT_1,48,PowerGenerated,35.0
101_CT_1,48,UT_Obl,40.0
101_CT_1,48,UnitOn,30.0
101_CT_1,96,DT_Obl,28.943429589130265
101_CT_1,96,PowerGenerated,35.0
101_CT_1,96,UT_Obl,40.0
101_CT_1,96,UnitOn,30.0
101_CT_1,144,DT_Obl,28.943429589130265
101_CT_1,144,PowerGenerated,35.0
101_CT_1,144,UT_Obl,40.0
101_CT_1,144,UnitOn,30.0
101_CT_1,192,DT_Obl,28.943429589130265
101_CT_1,192,PowerGenerated,35.0
101_CT_1,192,UT_Obl,40.0
101_CT_1,192,UnitOn,30.0
101_CT_1,240,DT_Obl,28.943429589130265
101_CT_1,240,PowerGenerated,35.0
101_CT_1,240,UT_Obl,40.0
101_CT_1,240,UnitOn,30.0
101_CT_1,288,DT_Obl,28.943429589130265
101_CT_1,288,PowerGenerated,35.0
101_CT_1,288,UT_Obl,40.0
101_CT_1,288,UnitOn,30.0
101_CT_2,48,DT_Obl,28.943429589130265
101_CT_2,48,PowerGenerated,35.0
101_CT_2,48,UT_Obl,40.0
101_CT_2,48,UnitOn,30.0
101_CT_2,96,DT_Obl,28.943429589130265
101_CT_2,96,PowerGenerated,35.0
101_CT_2,96,UT_Obl,40.0
101_CT_2,96,UnitOn,30.0
101_CT_2,144,DT_Obl,28.943429589130265
101_CT_2,144,PowerGenerated,35.0
101_CT_2,144,UT_Obl,40.0
101_CT_2,144,UnitOn,30.0
101_CT_2,192,DT_Obl,28.943429589130265
101_CT_2,192,PowerGenerated,35.0
101_CT_2,192,UT_Obl,40.0
101_CT_2,192,UnitOn,30.0
101_CT_2,240,DT_Obl,28.943429589130265
101_CT_2,240,PowerGenerated,35.0
101_CT_2,240,UT_Obl,40.0
101_CT_2,240,UnitOn,30.0
101_CT_2,288,DT_Obl,28.943429589130265
101_CT_2,288,PowerGenerated,35.0
101_CT_2,288,UT_Obl,40.0
101_CT_2,288,UnitOn,30.0
101_STEAM_3,48,DT_Obl,32.79668687684609
101_STEAM_3,48,PowerGenerated,12.324985321691711
101_STEAM_3,48,UT_Obl,15.547436713042131
101_STEAM_3,48,UnitOn,29.734437707717973
101_STEAM_3,96,DT_Obl,35.10060939352382
101_STEAM_3,96,PowerGenerated,12.188973239895148
101_STEAM_3,96,UT_Obl,17.58275810772233
101_STEAM_3,96,UnitOn,29.152213473057355
101_STEAM_3,144,DT_Obl,34.02106215820095
101_STEAM_3,144,PowerGenerated,5.030041699757789
101_STEAM_3,144,UT_Obl,18.540071917920482
101_STEAM_3,144,UnitOn,29.753831928915638
101_STEAM_3,192,DT_Obl,34.29293553575157
101_STEAM_3,192,PowerGenerated,9.976668320942235
101_STEAM_3,192,UT_Obl,16.484787896596295
101_STEAM_3,192,UnitOn,29.352857052693746
101_STEAM_3,240,DT_Obl,34.323155190493544
101_STEAM_3,240,PowerGenerated,6.559286171190453
101_STEAM_3,240,UT_Obl,16.287475120968143
101_STEAM_3,240,UnitOn,29.33133470906301
101_STEAM_3,288,DT_Obl,33.378601169341245
101_STEAM_3,288,PowerGenerated,7.802843254757085
101_STEAM_3,288,UT_Obl,15.547436713042131
101_STEAM_3,288,UnitOn,29.540466276886253
101_STEAM_4,48,DT_Obl,32.79668687684609
